source,type,timestamp,packet_id,src,dst,hops,from_dir,to_dir,creation_time,deliver_time,traffic,weight
router,packet_routed,2025-09-13 23:22:44.222701,15169,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:22:45.673715,15171,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:22:45.798754,15170,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:22:46.809352,15169,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:22:47.056972,15168,"(1, 1)","(2, 2)",3,,,2025-09-13 23:22:33,2025-09-13 23:22:47,0.64,56.37
router,packet_routed,2025-09-13 23:22:47.530402,15171,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:22:48.174580,15172,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:22:48.451619,15170,"(0, 0)","(1, 0)",2,,,2025-09-13 23:22:39,2025-09-13 23:22:48,0.64,34.17
router,packet_routed,2025-09-13 23:22:48.482085,15171,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:22:48.940331,15173,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:22:50.347451,15169,"(1, 1)","(0, 0)",3,,,2025-09-13 23:22:36,2025-09-13 23:22:50,0.64,52.85
router,packet_routed,2025-09-13 23:22:50.572195,15174,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:22:51.265767,15172,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:22:51.682165,15173,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:22:51.961118,15174,,,0,north,east,,,0.64,
packet,packet_arrived,2025-09-13 23:22:53.684715,15171,"(1, 1)","(2, 2)",3,,,2025-09-13 23:22:40,2025-09-13 23:22:53,0.64,56.37
router,packet_routed,2025-09-13 23:22:54.016864,15172,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:22:55.085845,15175,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:22:55.318880,15174,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:22:56.505902,15176,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:22:56.784152,15175,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:22:56.836622,15173,"(0, 0)","(1, 0)",2,,,2025-09-13 23:22:46,2025-09-13 23:22:56,0.64,34.17
packet,packet_arrived,2025-09-13 23:22:57.893413,15172,"(1, 1)","(0, 0)",3,,,2025-09-13 23:22:43,2025-09-13 23:22:57,0.64,52.85
router,packet_routed,2025-09-13 23:22:58.778022,15177,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:22:59.288593,15176,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:22:59.645345,15175,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:00.214220,15174,"(1, 1)","(2, 2)",3,,,2025-09-13 23:22:47,2025-09-13 23:23:00,0.64,56.37
router,packet_routed,2025-09-13 23:23:00.370638,15177,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:01.355607,15178,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:01.704241,15177,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:23:02.455068,15179,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:23:03.008887,15176,"(0, 0)","(1, 0)",2,,,2025-09-13 23:22:51,2025-09-13 23:23:03,0.64,34.17
router,packet_routed,2025-09-13 23:23:03.659241,15178,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:23:03.877994,15175,"(1, 1)","(0, 0)",3,,,2025-09-13 23:22:49,2025-09-13 23:23:03,0.64,52.85
router,packet_routed,2025-09-13 23:23:05.071065,15180,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:05.133519,15179,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:05.483065,15177,"(1, 1)","(2, 2)",3,,,2025-09-13 23:22:54,2025-09-13 23:23:05,0.64,56.37
router,packet_routed,2025-09-13 23:23:05.873413,15178,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:05.920291,15181,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:06.045330,15180,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:06.842990,15182,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:09.344622,15180,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:09.632230,15179,"(0, 0)","(1, 0)",2,,,2025-09-13 23:22:59,2025-09-13 23:23:09,0.64,34.17
router,packet_routed,2025-09-13 23:23:09.824601,15183,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:10.072614,15181,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:23:10.771426,15182,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:11.845872,15178,"(1, 1)","(0, 0)",3,,,2025-09-13 23:22:57,2025-09-13 23:23:11,0.64,52.85
router,packet_routed,2025-09-13 23:23:12.438618,15183,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:12.685488,15181,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:13.240976,15184,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:23:13.774912,15180,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:00,2025-09-13 23:23:13,0.64,56.37
router,packet_routed,2025-09-13 23:23:14.272175,15185,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:16.164728,15184,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:23:16.503338,15183,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:16.556069,15182,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:04,2025-09-13 23:23:16,0.64,34.17
router,packet_routed,2025-09-13 23:23:16.587023,15186,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:16.617374,15185,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:17.799180,15181,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:02,2025-09-13 23:23:17,0.64,52.85
router,packet_routed,2025-09-13 23:23:18.341923,15186,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:18.404377,15184,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:19.038143,15187,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:23:19.371074,15185,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:10,2025-09-13 23:23:19,0.64,34.17
packet,packet_arrived,2025-09-13 23:23:20.029327,15183,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:05,2025-09-13 23:23:20,0.64,56.37
router,packet_routed,2025-09-13 23:23:20.348063,15186,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:23:21.323545,15187,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:23:21.510283,15188,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:23:21.886583,15184,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:07,2025-09-13 23:23:21,0.64,52.85
router,packet_routed,2025-09-13 23:23:23.328277,15189,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:24.044784,15187,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:24.338950,15188,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:24.672927,15186,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:12,2025-09-13 23:23:24,0.64,56.37
router,packet_routed,2025-09-13 23:23:24.891649,15189,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:25.496368,15190,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:26.047274,15189,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:23:26.525186,15191,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:23:27.145311,15187,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:14,2025-09-13 23:23:27,0.64,52.85
router,packet_routed,2025-09-13 23:23:27.370434,15190,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:23:27.547861,15188,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:16,2025-09-13 23:23:27,0.64,34.17
router,packet_routed,2025-09-13 23:23:27.967182,15192,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:30.349452,15191,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:23:30.828374,15190,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:31.109618,15192,,,0,north,east,,,0.64,
packet,packet_arrived,2025-09-13 23:23:31.637148,15189,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:18,2025-09-13 23:23:31,0.64,56.37
router,packet_routed,2025-09-13 23:23:32.617667,15193,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:33.895694,15192,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:23:35.048132,15194,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:23:35.751213,15191,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:23,2025-09-13 23:23:35,0.64,34.17
packet,packet_arrived,2025-09-13 23:23:36.280304,15190,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:21,2025-09-13 23:23:36,0.64,52.85
router,packet_routed,2025-09-13 23:23:37.329146,15195,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:37.436008,15194,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:23:37.794149,15193,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:23:39.622220,15192,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:24,2025-09-13 23:23:39,0.64,56.37
router,packet_routed,2025-09-13 23:23:39.843026,15196,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:39.920382,15195,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:40.369761,15193,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:41.686258,15196,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:23:41.754541,15194,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:29,2025-09-13 23:23:41,0.64,34.17
router,packet_routed,2025-09-13 23:23:43.103838,15195,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:23:43.213657,15197,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:43.278722,15198,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:45.861702,15196,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:23:45.996605,15197,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:46.235920,15193,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:26,2025-09-13 23:23:46,0.64,52.85
router,packet_routed,2025-09-13 23:23:46.569068,15198,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:48.154156,15199,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:23:50.013779,15198,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:50.113225,15195,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:32,2025-09-13 23:23:50,0.64,56.37
router,packet_routed,2025-09-13 23:23:50.655046,15199,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:23:51.062130,15200,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:23:51.190477,15196,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:34,2025-09-13 23:23:51,0.64,52.85
packet,packet_arrived,2025-09-13 23:23:51.758348,15197,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:37,2025-09-13 23:23:51,0.64,34.17
router,packet_routed,2025-09-13 23:23:52.355346,15201,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:53.501474,15199,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:23:54.169174,15198,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:39,2025-09-13 23:23:54,0.64,56.37
router,packet_routed,2025-09-13 23:23:54.885771,15200,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:23:56.457190,15201,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:23:56.566569,15202,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:23:57.095690,15199,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:40,2025-09-13 23:23:57,0.64,52.85
router,packet_routed,2025-09-13 23:23:59.445973,15203,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:23:59.608299,15202,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:24:00.363926,15201,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:00.572311,15204,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:01.380791,15203,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:24:01.534180,15202,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:01.589643,15200,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:45,2025-09-13 23:24:01,0.64,34.17
router,packet_routed,2025-09-13 23:24:02.292031,15204,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:24:02.981862,15205,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:24:05.988490,15201,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:47,2025-09-13 23:24:05,0.64,56.37
router,packet_routed,2025-09-13 23:24:06.019740,15204,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:06.495881,15206,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:24:07.617616,15203,"(0, 0)","(1, 0)",2,,,2025-09-13 23:23:54,2025-09-13 23:24:07,0.64,34.17
router,packet_routed,2025-09-13 23:24:07.671680,15205,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:24:08.560545,15202,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:51,2025-09-13 23:24:08,0.64,52.85
router,packet_routed,2025-09-13 23:24:09.061835,15207,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:10.189810,15206,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:24:10.625027,15205,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:24:10.763819,15207,,,0,north,east,,,0.64,
packet,packet_arrived,2025-09-13 23:24:10.941547,15204,"(1, 1)","(2, 2)",3,,,2025-09-13 23:23:55,2025-09-13 23:24:10,0.64,56.37
router,packet_routed,2025-09-13 23:24:13.544489,15208,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:24:14.184753,15207,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:14.422345,15206,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:01,2025-09-13 23:24:14,0.64,34.17
router,packet_routed,2025-09-13 23:24:16.160031,15209,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:16.197485,15208,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:24:16.399393,15205,"(1, 1)","(0, 0)",3,,,2025-09-13 23:23:58,2025-09-13 23:24:16,0.64,52.85
router,packet_routed,2025-09-13 23:24:17.223104,15210,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:17.391823,15209,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:18.792457,15207,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:02,2025-09-13 23:24:18,0.64,56.37
router,packet_routed,2025-09-13 23:24:19.164968,15208,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:24:19.233221,15210,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:24:20.203173,15211,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:24:20.256198,15210,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:21.166464,15209,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:10,2025-09-13 23:24:21,0.64,34.17
router,packet_routed,2025-09-13 23:24:21.550767,15212,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:21.776065,15211,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:24:22.220661,15208,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:06,2025-09-13 23:24:22,0.64,52.85
router,packet_routed,2025-09-13 23:24:22.863852,15213,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:23.397445,15211,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:24:24.942375,15212,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:25.298289,15210,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:13,2025-09-13 23:24:25,0.64,56.37
router,packet_routed,2025-09-13 23:24:27.278557,15213,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:24:28.177437,15214,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:24:29.439489,15211,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:16,2025-09-13 23:24:29,0.64,52.85
router,packet_routed,2025-09-13 23:24:29.580597,15213,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:30.061330,15212,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:17,2025-09-13 23:24:30,0.64,34.17
router,packet_routed,2025-09-13 23:24:30.654686,15215,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:32.027937,15214,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:24:32.990679,15216,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:33.021971,15215,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:24:33.576420,15214,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:33.849108,15213,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:20,2025-09-13 23:24:33,0.64,56.37
router,packet_routed,2025-09-13 23:24:34.221638,15216,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:24:35.854467,15217,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:24:37.189344,15215,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:27,2025-09-13 23:24:37,0.64,34.17
router,packet_routed,2025-09-13 23:24:37.599126,15216,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:37.755903,15218,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:38.003121,15217,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:24:38.065044,15214,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:22,2025-09-13 23:24:38,0.64,52.85
router,packet_routed,2025-09-13 23:24:38.914958,15219,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:39.683349,15218,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:40.242064,15216,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:27,2025-09-13 23:24:40,0.64,56.37
router,packet_routed,2025-09-13 23:24:41.370416,15219,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:24:41.586654,15220,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:24:41.911279,15217,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:42.276593,15218,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:33,2025-09-13 23:24:42,0.64,34.17
router,packet_routed,2025-09-13 23:24:42.994237,15219,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:43.181737,15221,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:43.462734,15222,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:44.848840,15220,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:24:45.544168,15221,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:24:45.915051,15222,,,0,north,east,,,0.64,
packet,packet_arrived,2025-09-13 23:24:46.723926,15217,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:31,2025-09-13 23:24:46,0.64,52.85
router,packet_routed,2025-09-13 23:24:46.754616,15223,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:24:46.785574,15219,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:34,2025-09-13 23:24:46,0.64,56.37
router,packet_routed,2025-09-13 23:24:47.131984,15220,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:24:48.124147,15222,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:49.141673,15223,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:24:49.474852,15224,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:50.650322,15225,,,0,local,south,,,0.64,
packet,packet_arrived,2025-09-13 23:24:51.428790,15221,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:39,2025-09-13 23:24:51,0.64,34.17
router,packet_routed,2025-09-13 23:24:52.644910,15223,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:24:53.375943,15224,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:24:53.593122,15220,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:37,2025-09-13 23:24:53,0.64,52.85
router,packet_routed,2025-09-13 23:24:54.750184,15225,,,0,north,east,,,0.64,
packet,packet_arrived,2025-09-13 23:24:55.678130,15222,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:40,2025-09-13 23:24:55,0.64,56.37
router,packet_routed,2025-09-13 23:24:55.784367,15226,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:24:57.690101,15225,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:24:58.209126,15227,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:24:58.855697,15226,,,0,south,west,,,0.64,
packet,packet_arrived,2025-09-13 23:24:58.886949,15224,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:43,2025-09-13 23:24:58,0.64,34.17
packet,packet_arrived,2025-09-13 23:24:59.592700,15223,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:42,2025-09-13 23:24:59,0.64,52.85
router,packet_routed,2025-09-13 23:24:59.785368,15228,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:25:01.209686,15227,,,0,north,local,,,0.64,
router,packet_routed,2025-09-13 23:25:01.714997,15226,,,0,east,local,,,0.64,
packet,packet_arrived,2025-09-13 23:25:02.390776,15225,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:45,2025-09-13 23:25:02,0.64,56.37
router,packet_routed,2025-09-13 23:25:02.795345,15228,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:25:04.384963,15229,,,0,local,north,,,0.64,
router,packet_routed,2025-09-13 23:25:04.651399,15228,,,0,west,local,,,0.64,
packet,packet_arrived,2025-09-13 23:25:04.937590,15227,"(0, 0)","(1, 0)",2,,,2025-09-13 23:24:51,2025-09-13 23:25:04,0.64,34.17
packet,packet_arrived,2025-09-13 23:25:06.028824,15226,"(1, 1)","(0, 0)",3,,,2025-09-13 23:24:48,2025-09-13 23:25:06,0.64,52.85
router,packet_routed,2025-09-13 23:25:06.651296,15230,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:25:08.578991,15229,,,0,south,west,,,0.64,
router,packet_routed,2025-09-13 23:25:08.641541,15231,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:25:10.104501,15230,,,0,north,local,,,0.64,
packet,packet_arrived,2025-09-13 23:25:10.821857,15228,"(1, 1)","(2, 2)",3,,,2025-09-13 23:24:55,2025-09-13 23:25:10,0.64,56.37
router,packet_routed,2025-09-13 23:25:12.304370,15229,,,0,east,local,,,0.64,
router,packet_routed,2025-09-13 23:25:13.140150,15231,,,0,north,east,,,0.64,
router,packet_routed,2025-09-13 23:25:14.067652,15232,,,0,local,north,,,0.64,
packet,packet_arrived,2025-09-13 23:25:15.359143,15230,"(0, 0)","(1, 0)",2,,,2025-09-13 23:25:01,2025-09-13 23:25:15,0.64,34.17
router,packet_routed,2025-09-13 23:25:16.232504,15231,,,0,west,local,,,0.64,
router,packet_routed,2025-09-13 23:25:16.821257,15233,,,0,local,south,,,0.64,
router,packet_routed,2025-09-13 23:25:17.301361,15232,,,0,south,west,,,0.64,
